State Code,FIPS County Code,County Name,Metal Level,Issuer Name,HIOS Issuer ID,Plan ID (Standard Component),Plan Marketing Name,Standardized Plan Option,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child Age 0-14,Premium Child Age 18,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent,,
OH,39019,Carroll,Silver,AultCare Insurance Company,28162,28162OH0060026,AultCare Silver 5000 Select,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6262023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6262023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,314.98,375.92,411.74,431.5,467.32,526.2,735.36,1117.45,823.48,934.64,1052.4,1470.72,2234.9,1138.46,1249.62,1367.38,1785.7,1453.44,1564.6,1682.36,2100.68,1768.42,1879.58,1997.34,2415.66,726.72,782.3,841.18,1050.34,1041.7,1097.28,1156.16,1365.32,1356.68,1412.26,1471.14,1680.3,,"$5,000",$0,"$10,000",$0,"$5,000",$0,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$10,30%,40%,50%,,"$4,800",$0,"$9,600",$0,"$4,800",$0,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$1,800",Included in Medical,"$3,600",Included in Medical,"$1,800",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,$600,$0,"$1,200",$0,$600,$0,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$35 Copay with deductible,$50 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,40%,50%,,
OH,39019,Carroll,Gold,AultCare Insurance Company,28162,28162OH0060033,AultCare Gold 1100 Select,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6332023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6332023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,397.36,474.23,519.43,544.36,589.55,663.82,927.69,1409.72,1038.86,1179.1,1327.64,1855.38,2819.44,1436.22,1576.46,1725,2252.74,1833.58,1973.82,2122.36,2650.1,2230.94,2371.18,2519.72,3047.46,916.79,986.91,1061.18,1325.05,1314.15,1384.27,1458.54,1722.41,1711.51,1781.63,1855.9,2119.77,,"$1,100",$0,"$2,200",$0,"$1,100",$0,"$6,900",Included in Medical,"$13,800",Included in Medical,"$6,900",Included in Medical,$25,$45,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Catastrophic,AultCare Insurance Company,28162,28162OH0060036,AultCare Catastrophic,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6362023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6362023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,212.34,253.43,277.58,290.9,315.05,354.74,495.75,753.34,555.16,630.1,709.48,991.5,1506.68,767.5,842.44,921.82,1203.84,979.84,1054.78,1134.16,1416.18,1192.18,1267.12,1346.5,1628.52,489.92,527.39,567.08,708.09,702.26,739.73,779.42,920.43,914.6,952.07,991.76,1132.77,,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Expanded Bronze,AultCare Insurance Company,28162,28162OH0060038,AultCare Bronze 5750,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6382023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6382023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,335.4,400.29,438.44,459.48,497.62,560.32,783.05,1189.92,876.88,995.24,1120.64,1566.1,2379.84,1212.28,1330.64,1456.04,1901.5,1547.68,1666.04,1791.44,2236.9,1883.08,2001.44,2126.84,2572.3,773.84,833.02,895.72,1118.45,1109.24,1168.42,1231.12,1453.85,1444.64,1503.82,1566.52,1789.25,,"$5,750",Included in Medical,"$11,500",Included in Medical,"$5,750",Included in Medical,"$7,000",Included in Medical,"$14,000",Included in Medical,"$7,000",Included in Medical,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Silver,AultCare Insurance Company,28162,28162OH0060041,AultCare Silver 5000,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6412023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6412023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,415.77,496.21,543.5,569.58,616.86,694.58,970.68,1475.04,1087,1233.72,1389.16,1941.36,2950.08,1502.77,1649.49,1804.93,2357.13,1918.54,2065.26,2220.7,2772.9,2334.31,2481.03,2636.47,3188.67,959.27,1032.63,1110.35,1386.45,1375.04,1448.4,1526.12,1802.22,1790.81,1864.17,1941.89,2217.99,,"$5,000",$0,"$10,000",$0,"$5,000",$0,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$10,30%,40%,50%,,"$4,800",$0,"$9,600",$0,"$4,800",$0,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$1,800",Included in Medical,"$3,600",Included in Medical,"$1,800",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,$600,$0,"$1,200",$0,$600,$0,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$35 Copay with deductible,$50 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,40%,50%,,
OH,39019,Carroll,Gold,AultCare Insurance Company,28162,28162OH0060048,AultCare Gold 1100,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6482023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6482023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,524.51,625.99,685.64,718.55,778.2,876.25,1224.55,1860.83,1371.28,1556.4,1752.5,2449.1,3721.66,1895.79,2080.91,2277.01,2973.61,2420.3,2605.42,2801.52,3498.12,2944.81,3129.93,3326.03,4022.63,1210.15,1302.71,1400.76,1749.06,1734.66,1827.22,1925.27,2273.57,2259.17,2351.73,2449.78,2798.08,,"$1,100",$0,"$2,200",$0,"$1,100",$0,"$6,900",Included in Medical,"$13,800",Included in Medical,"$6,900",Included in Medical,$25,$45,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Catastrophic,AultCare Insurance Company,28162,28162OH0060051,AultCare Catastrophic No Pediatric Dental,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6512023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6512023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,,100.00%,,210.04,250.67,274.56,287.74,311.63,350.89,490.36,745.16,549.12,623.26,701.78,980.72,1490.32,759.16,833.3,911.82,1190.76,969.2,1043.34,1121.86,1400.8,1179.24,1253.38,1331.9,1610.84,484.6,521.67,560.93,700.4,694.64,731.71,770.97,910.44,904.68,941.75,981.01,1120.48,,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Gold,AultCare Insurance Company,28162,28162OH0060054,AultCare Gold 1100 Select No Pediatric Dental,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6542023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6542023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,,100.00%,,393.25,469.33,514.06,538.73,583.46,656.97,918.11,1395.15,1028.12,1166.92,1313.94,1836.22,2790.3,1421.37,1560.17,1707.19,2229.47,1814.62,1953.42,2100.44,2622.72,2207.87,2346.67,2493.69,3015.97,907.31,976.71,1050.22,1311.36,1300.56,1369.96,1443.47,1704.61,1693.81,1763.21,1836.72,2097.86,,"$1,100",$0,"$2,200",$0,"$1,100",$0,"$6,900",Included in Medical,"$13,800",Included in Medical,"$6,900",Included in Medical,$25,$45,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Silver,AultCare Insurance Company,28162,28162OH0060061,AultCare Silver 5000 Select No Pediatric Dental,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6612023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6612023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,,100.00%,,312.25,372.66,408.18,427.76,463.28,521.64,729,1107.78,816.36,926.56,1043.28,1458,2215.56,1128.61,1238.81,1355.53,1770.25,1440.86,1551.06,1667.78,2082.5,1753.11,1863.31,1980.03,2394.75,720.43,775.53,833.89,1041.25,1032.68,1087.78,1146.14,1353.5,1344.93,1400.03,1458.39,1665.75,,"$5,000",$0,"$10,000",$0,"$5,000",$0,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,$10,30%,40%,50%,,"$4,800",$0,"$9,600",$0,"$4,800",$0,"$5,700",Included in Medical,"$11,400",Included in Medical,"$5,700",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$1,800",Included in Medical,"$3,600",Included in Medical,"$1,800",Included in Medical,$35 Copay with deductible,$50 Copay with deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,$10,30%,40%,50%,,$600,$0,"$1,200",$0,$600,$0,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$35 Copay with deductible,$50 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,40%,50%,,
OH,39019,Carroll,Expanded Bronze,AultCare Insurance Company,28162,28162OH0060064,AultCare Bronze 5750 Select No Pediatric Dental,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6642023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6642023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,,100.00%,,251.31,299.93,328.52,344.28,372.86,419.84,586.73,891.59,657.04,745.72,839.68,1173.46,1783.18,908.35,997.03,1090.99,1424.77,1159.66,1248.34,1342.3,1676.08,1410.97,1499.65,1593.61,1927.39,579.83,624.17,671.15,838.04,831.14,875.48,922.46,1089.35,1082.45,1126.79,1173.77,1340.66,,"$5,750",Included in Medical,"$11,500",Included in Medical,"$5,750",Included in Medical,"$7,000",Included in Medical,"$14,000",Included in Medical,"$7,000",Included in Medical,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,35% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Catastrophic,AultCare Insurance Company,28162,28162OH0060066,AultCare Catastrophic Select No Pediatric Dental,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6662023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6662023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,,100.00%,,159.12,189.9,208,217.98,236.08,265.82,371.49,564.51,416,472.16,531.64,742.98,1129.02,575.12,631.28,690.76,902.1,734.24,790.4,849.88,1061.22,893.36,949.52,1009,1220.34,367.12,395.2,424.94,530.61,526.24,554.32,584.06,689.73,685.36,713.44,743.18,848.85,,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,"$9,100",Included in Medical,"$18,200",Included in Medical,"$9,100",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH,39019,Carroll,Silver,AultCare Insurance Company,28162,28162OH0060068,AultCare Silver 6850,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6682023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6682023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,366.42,437.3,478.98,501.97,543.64,612.13,855.45,1299.94,957.96,1087.28,1224.26,1710.9,2599.88,1324.38,1453.7,1590.68,2077.32,1690.8,1820.12,1957.1,2443.74,2057.22,2186.54,2323.52,2810.16,845.4,910.06,978.55,1221.87,1211.82,1276.48,1344.97,1588.29,1578.24,1642.9,1711.39,1954.71,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,
OH,39019,Carroll,Silver,AultCare Insurance Company,28162,28162OH0060070,AultCare Silver 6850 Select,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/SELECT-PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6702023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6702023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,X,100.00%,,277.59,331.29,362.86,380.28,411.85,463.73,648.07,984.8,725.72,823.7,927.46,1296.14,1969.6,1003.31,1101.29,1205.05,1573.73,1280.9,1378.88,1482.64,1851.32,1558.49,1656.47,1760.23,2128.91,640.45,689.44,741.32,925.66,918.04,967.03,1018.91,1203.25,1195.63,1244.62,1296.5,1480.84,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,
OH,39019,Carroll,Silver,AultCare Insurance Company,28162,28162OH0060072,AultCare Silver 6850 No Pediatric Dental,Not Applicable,PPO,Rating Area 15,Allows Adult and Child-Only,SERFF,1-330-363-6360,1-800-344-8858,1-171-1-,https://directory.aultcare.com/directory/PPO,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=brochure6722023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=SBC6722023.pdf,https://sso.aultcare.com/z/f/api/file/CMS/document?filename=acformulary2023.pdf,,,100.00%,,362.52,432.65,473.88,496.63,537.85,605.62,846.35,1286.11,947.76,1075.7,1211.24,1692.7,2572.22,1310.28,1438.22,1573.76,2055.22,1672.8,1800.74,1936.28,2417.74,2035.32,2163.26,2298.8,2780.26,836.4,900.37,968.14,1208.87,1198.92,1262.89,1330.66,1571.39,1561.44,1625.41,1693.18,1933.91,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,"$1,700",Included in Medical,"$3,400",Included in Medical,"$1,700",Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$600,Included in Medical,"$1,200",Included in Medical,$600,Included in Medical,$10 Copay with deductible,$25 Copay with deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,30%,No Charge after Deductible,No Charge after Deductible,,
